837964
955465
341834
156435
884064
172130
352738
818455
856968
782561
773257
188145
386250
148335
656253
657659
633847
112112
810843
849971
150928
169545
183337
987074
164636
645551
162026
214524
162935
101410
299154
310621
365343
118831
565452
362034
334635
825553
311320
178647
654754
117930
377451
788876
172635
113821
270332
175035
694362
256540
114217
169747
101107
111009
168139
361941
203418
157437
223929
137633
144125
406836
154431
239944
880157
180836
173132
198249
179548
119833
101309
380036
122620
559053
709551
771354
100408
146331
248339
190132
149539
519647
297655
888678
130922
767464
825654
454140
613538
211417
905147
516742
665254
613235
587664
128127
178849
561949
211720
547046
983773
183741
567052
304020
952863
852455
208630
192439
765056
161630
673455
145834
208226
580347
194746
181131
149741
158843
103414
412528
125222
856463
763557
133019
285446
116120
197550
283543
441939
171330
171128
126628
212015
163331
197348
381543
436239
155231
165941
749361
108323
424939
140117
207628
185947
187850
459453
102614
828862
100307
127327
376247
146634
870861
121921
872158
567759
114621
356948
167036
919966
250427
196144
585256
159441
878877
108121
113417
110007
280941
923755
933253
861456
401422
201111
136631
211821
107220
672756
208428
569965
127731
211215
896879
307127
198350
518746
201414
203721
123521
567961
175136
989987
188549
130821
169949
191033
163432
131924
113215
371843
135124
298455
580751
206727
176037
157942
248238
901038
531940
154835
204218
205725
146432
137128
191841
138534
115219
212823
146129
175237
827052
191336
397760
414229
732243
130316
517239
645450
671855
654552
679568
705341
616645
121719
321323
120414
626648
217429
